PMS Code,PMS Code Description,$ Value,Reporting Category,Active/Inactive,Dose Count
LaH4002f,Comprehensive Panel IH IDEXX - Feline,179.51,Revenue Profit Categories - Lab (in-house),active,0
LaH4002f,Comprehensive Panel IH IDEXX - Feline,179.51,Testing - Wellness Bloodwork,active,0
LaH4002,Comprehensive Panel IH IDEXX - Canine,186.53,Revenue Profit Categories - Lab (in-house),active,0
LaH4002,Comprehensive Panel IH IDEXX - Canine,186.53,Testing - Wellness Bloodwork,active,0
Tx6250,***SQ Fluids for Boarding Cats DO NOT USE,10.5,Revenue Profit Categories - Fluid Therapy,active,0
Ax9999,Misc. Anesthesia/Sedation,0.0,Revenue Profit Categories - Anesthesia,active,0
Dis1800,Referral Credit $10,0.0,Revenue Profit Categories - Adjustments,active,0
DIS1700,Dispensing / Prescription Fee Refund,-12.0,Revenue Profit Categories - Drug and Medications,active,0
DS3000,Oronasal Fistula Repair,76.0,Revenue Profit Categories - Dentistry,active,0
Dis9996,*** Free UA Day (May 18th) DO NOT USE,-48.0,Revenue Profit Categories - Lab (in-house),active,0
DisVSGP,Vet Store Purchases Paid Online - GST & PST,0.0,Revenue Profit Categories - Over The Counter,active,0
Rx7661,Torbutrol 1mg Tablet,2.28,Revenue Profit Categories - Drug and Medications,active,0
Rx7661,Torbutrol 1mg Tablet,2.28,Medication Breakout - Pain,active,0
AX2501,Blood Pressure Monitoring,25.0,Revenue Profit Categories - Diagnostic Imaging,active,0
IM2153,Cartrophen Prepaid Injection - Limited Use,0.0,Revenue Profit Categories - Injections,active,0
PDadcanc,PR Diet K9/Fel A/D CASE,96.61,Diet Manufacturers - Hill's,active,0
PDadcanc,PR Diet K9/Fel A/D CASE,96.61,Revenue Profit Categories - Diet Revenue,active,0
Ax1000,Anesthesia Induction,65.0,Revenue Profit Categories - Anesthesia,active,0
DS1802,Dental Scale and Polish G2,100.0,Revenue Profit Categories - Dentistry,active,0
DS1802,Dental Scale and Polish G2,100.0,Preventive Care Snapshot - Dental Prophy,active,0
FC1575,Private Cremation 51 - 75 lbs,247.5,Revenue Profit Categories - Euthanasia & Cremation,active,0
RX6748,Fentanyl Patch MTX Sandoz 25mcg/h,7.1,Revenue Profit Categories - Drug and Medications,active,0
RX6748,Fentanyl Patch MTX Sandoz 25mcg/h,7.1,Medication Breakout - Pain,active,0
LaC3057,Biopsy 3 Mass/Lesion With Microscopic Description (WBMD3),185.0,Revenue Profit Categories - Lab (external),active,0
TN1074,***Biopsy Short Report 1 Tissue - True North DO NOT USE,76.0,Revenue Profit Categories - Lab (external),active,0
RP8503,***Spawts (original) with Easel DO NOT USE,95.0,Revenue Profit Categories - Over The Counter,active,0
Rx6500,Nexgard Chew Canine Blue 28.3mg,20.84,Revenue Profit Categories - Drug and Medications,active,1
Rx6500,Nexgard Chew Canine Blue 28.3mg,20.84,Parasiticides_External - NexGard,active,1
Rx6550,Nexgard Chew Canine Orange 11.3mg,20.38,Revenue Profit Categories - Drug and Medications,active,1
Rx6550,Nexgard Chew Canine Orange 11.3mg,20.38,Parasiticides_External - NexGard,active,1
Rx4225,Galliprant 20mg Tablets,1.96,Revenue Profit Categories - Drug and Medications,active,0
Rx4225,Galliprant 20mg Tablets,1.96,Medication Breakout - Pain,active,0
RP5260,Laxatone Malt 70.9gm,13.48,Revenue Profit Categories - Over The Counter,active,0
mcrcfda4,RC VDIET Feline Dental 8kg,118.35,Diet Manufacturers - Royal Canin,active,0
mcrcfda4,RC VDIET Feline Dental 8kg,118.35,Revenue Profit Categories - Diet Revenue,active,0
mcrcfda4,RC VDIET Feline Dental 8kg,118.35,Diet Types - Dental,active,0
Rx6835,Revolution Canine 40.1 - 60kg Plum,29.6,Revenue Profit Categories - Drug and Medications,active,1
Rx6835,Revolution Canine 40.1 - 60kg Plum,29.6,Parasiticides_Combo - Revolution,active,1
RDlfkcc,Rayne Canine Low Fat Kangaroo Maint 369g CASE,5.7,Revenue Profit Categories - Diet Revenue,active,0
LaC1025,***CBC Select Follow Up (CCBCF) DO NOT USE,55.9,Revenue Profit Categories - Lab (external),active,0
Rx5430,Metronidazole 50mg tablets,1.0,Revenue Profit Categories - Drug and Medications,active,0
Rx7656,Muro 128 5% Solution,40.86,Revenue Profit Categories - Drug and Medications,active,0
LaC1060,General Panel with T4 (GENT4W),149.9,Revenue Profit Categories - Lab (external),active,0
LaC1060,General Panel with T4 (GENT4W),149.9,Testing - Wellness Bloodwork,active,0
PDchypta,PR Diet Canine Metabolic Treats 453g,10.31,Revenue Profit Categories - Over The Counter,active,0
LaH6102,Parvo Test (Witness),45.7,Revenue Profit Categories - Lab (in-house),active,0
PromoFCS,PR Diet Feline C/D Urinary Stress 2.88kg - Promo,0.0,Diet Manufacturers - Hill's,active,0
PromoFCS,PR Diet Feline C/D Urinary Stress 2.88kg - Promo,0.0,Revenue Profit Categories - Diet Revenue,active,0
PromoFCS,PR Diet Feline C/D Urinary Stress 2.88kg - Promo,0.0,Diet Types - Urinary,active,0
LaC1073,Comprehensive Panel w/ Urinalysis & Spec cPL CANINE (GERUCP),281.0,Revenue Profit Categories - Lab (external),active,0
LaC1073,Comprehensive Panel w/ Urinalysis & Spec cPL CANINE (GERUCP),281.0,Testing - Wellness Bloodwork,active,0
RDfrsp12,Rayne Feline Novel Protein KGR CASE,34.62,Revenue Profit Categories - Diet Revenue,active,0
PDFmccas,PR Diet Feline Metabolic Chicken 156g CASE,68.38,Diet Manufacturers - Hill's,active,0
PDFmccas,PR Diet Feline Metabolic Chicken 156g CASE,68.38,Revenue Profit Categories - Diet Revenue,active,0
Prom1886,Advantix II Medium Dog (4.6kg-11kg) - Promo,0.0,Revenue Profit Categories - Drug and Medications,active,1
Prom1886,Advantix II Medium Dog (4.6kg-11kg) - Promo,0.0,Parasiticides_External - Advantix,active,1
RP2971,TrizEdta Aqueous Flush 473ml,45.22,Revenue Profit Categories - Drug and Medications,active,0
RP2971,TrizEdta Aqueous Flush 473ml,45.22,Medication Breakout - Otics,active,0
RP2988,Malacetic Wet Wipes 25/pkg,22.18,Revenue Profit Categories - Drug and Medications,active,0
RP2988,Malacetic Wet Wipes 25/pkg,22.18,Medication Breakout - Derm,active,0
RX3316,Dolpac 10 Tab,0.15,Revenue Profit Categories - Drug and Medications,active,0
xr2500,Dental X-Ray Single View,45.0,Revenue Profit Categories - Dentistry,active,0
Ax2000,Epidural Anesthetic,65.0,Revenue Profit Categories - Anesthesia,active,0
Bo1150,***Board 1 cat/Double Condo DO NOT USE,30.0,Revenue Profit Categories - Boarding,active,0
AC1500,Payment Plan Agreement,0.0,Revenue Profit Categories - Wellness Plans,active,0
Rx4840,Caninsulin 10ml,50.18,Revenue Profit Categories - Drug and Medications,active,0
LaH2300,Cytology IH,28.0,Revenue Profit Categories - Lab (in-house),active,0
LaC8064,Leptospira spp. Panel (LSSP),163.9,Revenue Profit Categories - Lab (external),active,0
Rx6853,Bravecto 1000mg Chew Tab 20-40kg,57.6,Revenue Profit Categories - Drug and Medications,active,3
Rx6853,Bravecto 1000mg Chew Tab 20-40kg,57.6,Parasiticides_External - Bravecto,active,3
Vx2202,Feline HCP 3 Year Vaccine,35.0,Revenue Profit Categories - Vaccines,active,0
Vx2202,Feline HCP 3 Year Vaccine,35.0,Vaccinations - FVRCP,active,0
Rx6840,Rheumocam 1.5mg/ml Oral,2.25,Revenue Profit Categories - Drug and Medications,active,0
Rx8344,Zylkene 225mg capsules,1.89,Revenue Profit Categories - Over The Counter,active,0
Rx5795,Omeprazole 10mg/ml Oral Liquid,0.88,Revenue Profit Categories - Drug and Medications,active,0
RP2400,Buster Collar 20,21.36,Revenue Profit Categories - Over The Counter,active,0
Dx2200,Fine Needle Aspirate,35.0,Revenue Profit Categories - Lab (in-house),active,0
Rx6785,Revolution Puppy/Kitten 2.5kg Pink,18.18,Revenue Profit Categories - Drug and Medications,active,1
Rx6785,Revolution Puppy/Kitten 2.5kg Pink,18.18,Parasiticides_Combo - Revolution,active,1
Dx3100,Tear Test-Quantitative,25.0,Revenue Profit Categories - Diagnostic Imaging,active,0
CF2120,SQ Fluid Kit TGH,23.54,Revenue Profit Categories - Fluid Therapy,active,0
HS0001V,Shipping for VetStore (GST + PST),9.95,Revenue Profit Categories - Professional Services (Other),active,0
RX5793,Optixcare Eye Lube 15g,19.98,Revenue Profit Categories - Drug and Medications,active,0
RX5796,Optixcare Eye Health 15g,29.98,Revenue Profit Categories - Over The Counter,active,0
Rx1690,***Apo Clomipramine 10mg tablets,0.38,Revenue Profit Categories - Drug and Medications,active,0
Rx1704,Meloxicam Apo Oral Susp 1.5mg/ml-100ml,63.31,Revenue Profit Categories - Drug and Medications,active,0
Rx1704,Meloxicam Apo Oral Susp 1.5mg/ml-100ml,63.31,Medication Breakout - Pain,active,0
Rx2540,Caninsulin syringe U40 0.5cc 29g 100box,50.85,Revenue Profit Categories - Injections,active,0
Rx3779,Prosoothe GI Oral Paste 15ml,19.98,Revenue Profit Categories - Drug and Medications,active,0
Sx7552,Suture Removal Post-Op N/C,0.0,Revenue Profit Categories - Surgery,active,0
Tx3822,Laser Therapy - Prepaid Treatment,0.0,Revenue Profit Categories - Integrative Therapies,active,0
Xr2510,Dental X-Ray Full Mouth,140.0,Revenue Profit Categories - Dentistry,active,0
mcrcfa2,RC VDIET Feline Adult 2kg,36.91,Diet Manufacturers - Royal Canin,active,0
mcrcfa2,RC VDIET Feline Adult 2kg,36.91,Revenue Profit Categories - Diet Revenue,active,0
mcrcfa2,RC VDIET Feline Adult 2kg,36.91,Diet Types - Wellness / Lifestage,active,0
RDfam,Rayne Feline Adult Health/RSS 100g can,2.53,Revenue Profit Categories - Diet Revenue,active,0
RDfam,Rayne Feline Adult Health/RSS 100g can,2.53,Diet Types - Wellness / Lifestage,active,0
RP1092,Germistat Anti-Bacterial Scrub 30 ml,1.09,Revenue Profit Categories - Over The Counter,active,0
RP3006,Douxo Calm Shampoo 200ml (6.8 oz),25.14,Revenue Profit Categories - Drug and Medications,active,0
RP3006,Douxo Calm Shampoo 200ml (6.8 oz),25.14,Medication Breakout - Derm,active,0
RP3022,Douxo Pyo Shampoo 500ml,56.7,Revenue Profit Categories - Drug and Medications,active,0
RP3022,Douxo Pyo Shampoo 500ml,56.7,Medication Breakout - Derm,active,0
BG1100,Anal GlandExpression,30.0,Revenue Profit Categories - Grooming,active,0
MCRCkrec,RC VDIET Canine Renal Support E 385g,4.76,Diet Manufacturers - Royal Canin,active,0
MCRCkrec,RC VDIET Canine Renal Support E 385g,4.76,Revenue Profit Categories - Diet Revenue,active,0
LaC8084,Fecal Ova & Parasite - Float (FLT),55.9,Revenue Profit Categories - Lab (external),active,0
LaC8084,Fecal Ova & Parasite - Float (FLT),55.9,Testing - Fecal,active,0
RP2960,Surosolve 125ml,14.26,Revenue Profit Categories - Over The Counter,active,0
RP4558,Flexadin Plus Chew Maxi 90 Canine,94.04,Revenue Profit Categories - Over The Counter,active,0
Xr3350,Xray - 2 Views,200.0,Revenue Profit Categories - Radiology,active,0
Rx7210,Sulcrate Susp Plus 1g/5ml,0.3,Revenue Profit Categories - Drug and Medications,active,0
Rx3965,Famotidine Teva 20mg tablet,0.57,Revenue Profit Categories - Drug and Medications,active,0
RX8332,Zentonil Advanced 400mg tablets,3.59,Revenue Profit Categories - Drug and Medications,active,0
LaC1050,General Panel (GENPW),121.9,Revenue Profit Categories - Lab (external),active,0
LaC1050,General Panel (GENPW),121.9,Testing - Wellness Bloodwork,active,0
MCRCk9gk,RC VDIET Canine GI Low Fat 385g can,4.79,Diet Manufacturers - Royal Canin,active,0
MCRCk9gk,RC VDIET Canine GI Low Fat 385g can,4.79,Revenue Profit Categories - Diet Revenue,active,0
MCRCk9gk,RC VDIET Canine GI Low Fat 385g can,4.79,Diet Types - Gastro,active,0
PDfkdcaa,PR Diet Feline K/D Chicken Stew 85g Can,2.44,Diet Manufacturers - Hill's,active,0
PDfkdcaa,PR Diet Feline K/D Chicken Stew 85g Can,2.44,Revenue Profit Categories - Diet Revenue,active,0
PDfkdcaa,PR Diet Feline K/D Chicken Stew 85g Can,2.44,Diet Types - Renal,active,0
PS012,Examination/Consultation - pre-neuter/spay complimentary,0.0,Revenue Profit Categories - Exams,active,0
PS025,Examination/Consultation - Complimentary,0.0,Revenue Profit Categories - Exams,active,0
PS025,Examination/Consultation - Complimentary,0.0,Preventive Care Snapshot - Wellness Exams,active,0
PS1502,Dr Smith - Editable Surgery Item,1075.0,Revenue Profit Categories - Surgery,active,0
RP2840,CET Toothpaste Vanilla/ Mint 70g,12.34,Revenue Profit Categories - Over The Counter,active,0
LaC8517,Urinalysis w/ Urine Culture (UNAUC),157.9,Revenue Profit Categories - Lab (external),active,0
IM5151,Zycortal Suspension 25mg/ml,112.25,Revenue Profit Categories - Drug and Medications,active,0
Rx1741,Apoquel Tablet 3.6mg,3.0,Revenue Profit Categories - Drug and Medications,active,0
Rx1741,Apoquel Tablet 3.6mg,3.0,Medication Breakout - Derm,active,0
Rx2775,Cefaseptin 300mg Tab,0.64,Revenue Profit Categories - Drug and Medications,active,0
R2776,Cefaseptin 750mg Tab,1.61,Revenue Profit Categories - Drug and Medications,active,0
Tx1900,Bandage Removal,20.5,Revenue Profit Categories - Professional Services (Other),active,0
RDcksp3,Rayne Canine Low Fat Kangaroo 3kg,56.0,Revenue Profit Categories - Diet Revenue,active,0
RDcksp3,Rayne Canine Low Fat Kangaroo 3kg,56.0,Diet Types - Derm Diet,active,0
Rx4320,Gabapentin 50mg capsules,0.96,Revenue Profit Categories - Drug and Medications,active,0
Rx4320,Gabapentin 50mg capsules,0.96,Medication Breakout - Pain,active,0
LaH3550,Fecal Exam-IHFlotation,35.0,Revenue Profit Categories - Lab (in-house),active,0
LaH3550,Fecal Exam-IHFlotation,35.0,Testing - Fecal,active,0
LaC1070,Comprehensive Panel (GERPW),183.9,Revenue Profit Categories - Lab (external),active,0
LaC1070,Comprehensive Panel (GERPW),183.9,Testing - Wellness Bloodwork,active,0
RX5882,Mometamax Otic Suspension 30g,69.35,Revenue Profit Categories - Drug and Medications,active,0
RX5882,Mometamax Otic Suspension 30g,69.35,Medication Breakout: Otics - Mometamax,active,0
RX5882,Mometamax Otic Suspension 30g,69.35,Medication Breakout - Otics,active,0
RX7916,***Tylosin Tartrate 50mg chews DO NOT USE,0.88,Revenue Profit Categories - Drug and Medications,active,0
RX7995,Vetoryl 30mg capsules,3.8,Revenue Profit Categories - Drug and Medications,active,0
Rx0010,***Advantix K9 10 Green 4.5 kgs and under DO NOT USE,17.96,Revenue Profit Categories - Drug and Medications,active,1
Rx0010,***Advantix K9 10 Green 4.5 kgs and under DO NOT USE,17.96,Parasiticides_External - Advantix,active,1
Rx1752,Atopica 25mg Capsules,2.09,Revenue Profit Categories - Drug and Medications,active,0
Rx1752,Atopica 25mg Capsules,2.09,Medication Breakout - Derm,active,0
Rx2555,Sharps Disposal Container- Take Home,9.59,Revenue Profit Categories - Professional Services (Other),active,0
Rx2464,Cerenia 160mg Tablet,12.83,Revenue Profit Categories - Drug and Medications,active,0
Rx4753,***Hexadene-Dermazole 50/50 Shampoo per ml DO NOT USE,7.85,Revenue Profit Categories - Drug and Medications,active,0
Rx4753,***Hexadene-Dermazole 50/50 Shampoo per ml DO NOT USE,7.85,Medication Breakout - Derm,active,0
Rx4842,Caninsulin Vet Pen 16 Starter Kit,83.3,Revenue Profit Categories - Drug and Medications,active,0
Rx7615,Xalatan 2.5ml,64.46,Revenue Profit Categories - Drug and Medications,active,0
Sx2150,Surgery-Minor / 10 Min.,61.0,Revenue Profit Categories - Surgery,active,0
Si2910,Blood Glucose Curve Package,0.0,Revenue Profit Categories - Lab (in-house),active,0
Si4100,Senior Month Package Canine - 10% discount to lab charges,0.0,Revenue Profit Categories - Lab (external),active,0
Sx2550,Amputation-Toe,152.0,Revenue Profit Categories - Surgery,active,0
Rx1706,Meloxicam Apo Oral Susp 1.5mg/ml,1.43,Revenue Profit Categories - Drug and Medications,active,0
Rx1706,Meloxicam Apo Oral Susp 1.5mg/ml,1.43,Medication Breakout - Pain,active,0
Rx1940,Benazepril 25mg/ml T/D Gel,12.74,Revenue Profit Categories - Drug and Medications,active,0
Rx4200,***Fuciderm Gel 15g,32.96,Revenue Profit Categories - Drug and Medications,active,0
RX1751,Atopica 10mg Capsules,2.04,Revenue Profit Categories - Drug and Medications,active,0
RX1751,Atopica 10mg Capsules,2.04,Medication Breakout - Derm,active,0
Rx6856,Bravecto Feline Topical 112.5mg 1.2-2.8kg,50.4,Revenue Profit Categories - Drug and Medications,active,3
Rx6856,Bravecto Feline Topical 112.5mg 1.2-2.8kg,50.4,Parasiticides_External - Bravecto,active,3
SI1800,Canine Neuter < 10kg,0.0,Revenue Profit Categories - Surgery,active,0
SI3000,Low Dose Dexamethasone Suppression Test,0.0,Revenue Profit Categories - Lab (external),active,0
SI6100,Urinary Obstruction Treatment,0.0,Revenue Profit Categories - Professional Services (Other),active,0
Si7800,Dr Nieckarz Ultrasound Package,0.0,Revenue Profit Categories - Diagnostic Imaging,active,0
Tx6000,Splint Application - Initial,50.5,Revenue Profit Categories - Professional Services (Other),active,0
VS200,Vet Store Purchase,0.0,Revenue Profit Categories - Over The Counter,active,0
Xr2520,Dental X-Ray Review - WCVDS,60.0,Revenue Profit Categories - Dentistry,active,0
mcrcfda2,RC VDIET Feline Dental 1.5kg,29.31,Diet Manufacturers - Royal Canin,active,0
mcrcfda2,RC VDIET Feline Dental 1.5kg,29.31,Revenue Profit Categories - Diet Revenue,active,0
mcrcfda2,RC VDIET Feline Dental 1.5kg,29.31,Diet Types - Dental,active,0
Dx1000,Blood Pressure Test,25.0,Revenue Profit Categories - Diagnostic Imaging,active,0
Rp2904,CET Hextra Premium Chews Large 30/pkg,31.0,Revenue Profit Categories - Over The Counter,active,0
Rx1742,Mirtazapine 15mg tablets,0.44,Revenue Profit Categories - Drug and Medications,active,0
Rx3778,Prosoothe GI Chewable Tab,0.71,Revenue Profit Categories - Drug and Medications,active,0
MCRCfh2,RC VDIET Feline Hypoallergenic 2kg,37.98,Diet Manufacturers - Royal Canin,active,0
MCRCfh2,RC VDIET Feline Hypoallergenic 2kg,37.98,Revenue Profit Categories - Diet Revenue,active,0
MCRCfh2,RC VDIET Feline Hypoallergenic 2kg,37.98,Diet Types - Allergy,active,0
mcrcfmc1,RC VDIET Feline Mature Consult 165g CASE,66.13,Diet Manufacturers - Royal Canin,active,0
mcrcfmc1,RC VDIET Feline Mature Consult 165g CASE,66.13,Revenue Profit Categories - Diet Revenue,active,0
Rx3780,Prosoothe GI Oral Paste 30ml,30.72,Revenue Profit Categories - Drug and Medications,active,0
mcrcfmcm,RC VDIET Feline Mature Moderate Calorie 2kg,33.14,Diet Manufacturers - Royal Canin,active,0
mcrcfmcm,RC VDIET Feline Mature Moderate Calorie 2kg,33.14,Revenue Profit Categories - Diet Revenue,active,0
mcrcfmcm,RC VDIET Feline Mature Moderate Calorie 2kg,33.14,Diet Types - Weight,active,0
MCRCkgt,RC VDIET Canine Treats GI 500g,14.11,Revenue Profit Categories - Over The Counter,active,0
MCRCkus3,RC VDIET Canine Urinary SO 3kg,42.86,Diet Manufacturers - Royal Canin,active,0
MCRCkus3,RC VDIET Canine Urinary SO 3kg,42.86,Revenue Profit Categories - Diet Revenue,active,0
MCRCkus3,RC VDIET Canine Urinary SO 3kg,42.86,Diet Types - Urinary,active,0
IM2479,Cytopoint 40mg Vial (13.7-18.1kg),89.86,Revenue Profit Categories - Injections,active,0
Tx3832,Laser Treatment>3 sites/30 minutes,60.0,Revenue Profit Categories - Integrative Therapies,active,0
PDccd10,PR Diet Canine C/D 3.85 kg,46.66,Diet Manufacturers - Hill's,active,0
PDccd10,PR Diet Canine C/D 3.85 kg,46.66,Revenue Profit Categories - Diet Revenue,active,0
PDccd10,PR Diet Canine C/D 3.85 kg,46.66,Diet Types - Urinary,active,0
HS3870,"Feeding Tube/Urethral Catheter 12fr x 16""",2.32,Revenue Profit Categories - Professional Services (Other),active,0
IAMcspr2,Iams Vet Canine Skin & Coat Plus Response KO 13.6kg,107.64,Diet Manufacturers - Iams/Eukanuba,active,0
IAMcspr2,Iams Vet Canine Skin & Coat Plus Response KO 13.6kg,107.64,Revenue Profit Categories - Diet Revenue,active,0
IAMcspr2,Iams Vet Canine Skin & Coat Plus Response KO 13.6kg,107.64,Diet Types - Derm Diet,active,0
IM1632,Atropine Sulfate 0.5mg/ml,1.01,Revenue Profit Categories - Drug and Medications,active,0
